"","order_id","quantity","item_name","choice_description","item_price","Calories","TotalFat.g.","SaturatedFat.g.","TransFat.g.","Cholesterol.mg.","Sodium.mg.","Carbohydrates.g.","DietaryFiber.g.","Sugar.g.","Protein.g.","VitaminA..DV.","VitaminC..DV.","Calcium...DV.","Iron..DV.","Calories.Share","TotalFat.g..Share","SaturatedFat.g..Share","TransFat.g..Share","Cholesterol.mg..Share","Sodium.mg..Share","Carbohydrates.g..Share","DietaryFiber.g..Share","Sugar.g..Share","Protein.g..Share","VitaminA..DV..Share","VitaminC..DV..Share","Calcium...DV..Share","Iron..DV..Share"
"91","40","1","Steak Bowl","Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole","$11.75 ","960","50.5","17.5","0","135","1760","73","20","8","51.5","50","34","40","39","0.48","0.776923076923077","0.875","0","0.45","0.733333333333333","0.243333333333333","0.8","0.0888888888888889","1.03","0.5","0.34","0.4","0.39"
"92","40","1","Steak Bowl","Fresh Tomato Salsa, Fajita Vegetables, Cheese, Sour Cream, Guacamole","$11.75 ","675","46","17.5","0","135","1295","21","8","9","42","43","62","36","26","0.3375","0.707692307692308","0.875","0","0.45","0.539583333333333","0.07","0.32","0.1","0.84","0.43","0.62","0.36","0.26"
"93","40","1","Steak Crispy Tacos","Fresh Tomato Salsa, Sour Cream","$9.25 ","535","23.5","12","0","105","590","38","7","9","36","25","25","18","23","0.2675","0.361538461538462","0.6","0","0.35","0.245833333333333","0.126666666666667","0.28","0.1","0.72","0.25","0.25","0.18","0.23"
"94","41","1","Carnitas Burrito","Roasted Chili Corn Salsa, Sour Cream, Guacamole","$11.75 ","945","56","17.5","0","105","1925","71.5","12","7","40","21","18","34","30","0.4725","0.861538461538462","0.875","0","0.35","0.802083333333333","0.238333333333333","0.48","0.0777777777777778","0.8","0.21","0.18","0.34","0.3"
"95","41","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"96","42","1","Barbacoa Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream","$9.25 ","605","28.5","14.5","0","135","1505","47","4","7","37.5","47","55","36","24","0.3025","0.438461538461538","0.725","0","0.45","0.627083333333333","0.156666666666667","0.16","0.0777777777777778","0.75","0.47","0.55","0.36","0.24"
"97","42","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"98","43","1","Carnitas Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce","$11.75 ","900","48","14.5","0","95","2080","75.5","22","7","46.5","81","75","36","32","0.45","0.738461538461539","0.725","0","0.316666666666667","0.866666666666667","0.251666666666667","0.88","0.0777777777777778","0.93","0.81","0.75","0.36","0.32"
"99","43","1","Chicken Burrito","Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese","$8.75 ","910","30.5","9","0","155","2325","107","18.5","2","56.5","38","4","49","40","0.455","0.469230769230769","0.45","0","0.516666666666667","0.96875","0.356666666666667","0.74","0.0222222222222222","1.13","0.38","0.04","0.49","0.4"
"100","44","1","Chicken Bowl","Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Sour Cream, Lettuce","$8.75 ","530","22","10","0","165","1385","44","5.5","5","39.5","74","42","15","19","0.265","0.338461538461538","0.5","0","0.55","0.577083333333333","0.146666666666667","0.22","0.0555555555555556","0.79","0.74","0.42","0.15","0.19"
"101","44","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"102","45","1","Steak Burrito","Tomatillo-Green Chili Salsa (Medium), Rice, Cheese, Sour Cream, Lettuce","$8.99 ","915","37.5","15","0","135","1855","89","6","5","49","64","30","54","40","0.4575","0.576923076923077","0.75","0","0.45","0.772916666666667","0.296666666666667","0.24","0.0555555555555556","0.98","0.64","0.3","0.54","0.4"
"103","45","1","Steak Bowl","Tomatillo-Green Chili Salsa (Medium), Rice, Cheese, Sour Cream, Lettuce","$8.99 ","615","27.5","14","0","135","1165","43","3","5","42","64","30","34","25","0.3075","0.423076923076923","0.7","0","0.45","0.485416666666667","0.143333333333333","0.12","0.0555555555555556","0.84","0.64","0.3","0.34","0.25"
"104","45","1","Chips and Guacamole","NULL","$3.99 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"105","46","1","Veggie Burrito","Fresh Tomato Salsa (Mild), Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce","$8.49 ","785","25.5","8","0","40","1905","117","20","10","22.5","77","97","40","38","0.3925","0.392307692307692","0.4","0","0.133333333333333","0.79375","0.39","0.8","0.111111111111111","0.45","0.77","0.97","0.4","0.38"
"106","46","1","Nantucket Nectar","Pineapple Orange Banana","$3.39 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","47","1","Steak Burrito","Roasted Chili Corn Salsa (Medium), Rice, Black Beans, Fajita Veggies, Sour Cream","$8.99 ","1010","33","10","0","105","2175","125","20","10","53.5","29","42","38","51","0.505","0.507692307692308","0.5","0","0.35","0.90625","0.416666666666667","0.8","0.111111111111111","1.07","0.29","0.42","0.38","0.51"
"108","47","1","Canned Soda","Dr. Pepper","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","48","1","Steak Burrito","Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce","$9.25 ","995","39.5","15","0","135","2105","105","9","9","52.5","67","50","54","43","0.4975","0.607692307692308","0.75","0","0.45","0.877083333333333","0.35","0.36","0.1","1.05","0.67","0.5","0.54","0.43"
"110","48","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"111","49","1","Chicken Bowl","Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce","$8.75 ","730","30","15","0","195","1665","63","16.5","4","51.5","81","14","37","27","0.365","0.461538461538462","0.75","0","0.65","0.69375","0.21","0.66","0.0444444444444444","1.03","0.81","0.14","0.37","0.27"
"112","49","1","Chips and Tomatillo Red Chili Salsa","NULL","$2.95 ","595","28","3.5","0","0","920","77","10","5","9","20","2","4","8","0.2975","0.430769230769231","0.175","0","0","0.383333333333333","0.256666666666667","0.4","0.0555555555555556","0.18","0.2","0.02","0.04","0.08"
"113","49","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"114","50","1","Chips and Tomatillo-Green Chili Salsa","NULL","$2.39 ","590","27","3.5","0","0","670","77","9","6","8.5","5","22","6","9","0.295","0.415384615384615","0.175","0","0","0.279166666666667","0.256666666666667","0.36","0.0666666666666667","0.17","0.05","0.22","0.06","0.09"
"115","50","1","Chicken Burrito","Tomatillo-Green Chili Salsa (Medium), Pinto Beans, Rice, Cheese, Sour Cream","$8.49 ","1015","39","16","0","195","2145","107","15.5","5","57","30","32","60","41","0.5075","0.6","0.8","0","0.65","0.89375","0.356666666666667","0.62","0.0555555555555556","1.14","0.3","0.32","0.6","0.41"
"116","51","1","Barbacoa Bowl","Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium), Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce","$8.99 ","750","30.5","14.5","0","135","2345","72","17","8","44","95","70","41","39","0.375","0.469230769230769","0.725","0","0.45","0.977083333333333","0.24","0.68","0.0888888888888889","0.88","0.95","0.7","0.41","0.39"
"117","51","1","Chicken Burrito","Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium), Rice, Pinto Beans, Cheese, Lettuce","$8.49 ","930","30.5","9","0","155","2615","111","18.5","4","56","77","42","52","45","0.465","0.469230769230769","0.45","0","0.516666666666667","1.08958333333333","0.37","0.74","0.0444444444444444","1.12","0.77","0.42","0.52","0.45"
"118","51","1","Canned Soda","Diet Dr. Pepper","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","52","1","Steak Soft Tacos","Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Cheese, Sour Cream, Lettuce","$8.99 ","725","26","14","0","135","1400","70","12","8","45","76","20","36","29","0.3625","0.4","0.7","0","0.45","0.583333333333333","0.233333333333333","0.48","0.0888888888888889","0.9","0.76","0.2","0.36","0.29"
"120","52","1","Chips and Guacamole","NULL","$3.99 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"121","53","1","Chicken Burrito","Tomatillo Red Chili Salsa, Rice, Black Beans, Sour Cream, Cheese, Lettuce","$8.75 ","1030","40","16","0","195","2355","109","19.5","4","58.5","81","14","57","42","0.515","0.615384615384615","0.8","0","0.65","0.98125","0.363333333333333","0.78","0.0444444444444444","1.17","0.81","0.14","0.57","0.42"
"122","53","1","Barbacoa Burrito","Tomatillo Green Chili Salsa, Rice, Black Beans, Sour Cream, Cheese, Lettuce","$9.25 ","990","39","15.5","0","135","2075","107","18","3","49.5","67","12","56","47","0.495","0.6","0.775","0","0.45","0.864583333333333","0.356666666666667","0.72","0.0333333333333333","0.99","0.67","0.12","0.56","0.47"
"123","53","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"124","54","1","Chicken Bowl","Fresh Tomato Salsa, Guacamole, Cheese, Sour Cream, Fajita Vegetables, Rice","$11.25 ","850","50.5","18.5","0","195","1660","53","9.5","8","47.5","48","64","39","24","0.425","0.776923076923077","0.925","0","0.65","0.691666666666667","0.176666666666667","0.38","0.0888888888888889","0.95","0.48","0.64","0.39","0.24"
"125","54","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"126","55","1","Steak Burrito","Roasted Chili Corn Salsa (Medium), Rice, Black Beans, Fajita Veggies, Sour Cream","$8.99 ","1010","33","10","0","105","2175","125","20","10","53.5","29","42","38","51","0.505","0.507692307692308","0.5","0","0.35","0.90625","0.416666666666667","0.8","0.111111111111111","1.07","0.29","0.42","0.38","0.51"
"127","55","1","Canned Soda","Coca Cola","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","56","1","Barbacoa Bowl","Tomatillo Red Chili Salsa, Rice, Pinto Beans, Cheese, Lettuce","$9.25 ","595","20.5","7.5","0","95","1895","63","15","2","40.5","78","20","29","34","0.2975","0.315384615384615","0.375","0","0.316666666666667","0.789583333333333","0.21","0.6","0.0222222222222222","0.81","0.78","0.2","0.29","0.34"
"129","56","1","Chips and Tomatillo Red Chili Salsa","NULL","$2.95 ","595","28","3.5","0","0","920","77","10","5","9","20","2","4","8","0.2975","0.430769230769231","0.175","0","0","0.383333333333333","0.256666666666667","0.4","0.0555555555555556","0.18","0.2","0.02","0.04","0.08"
"130","56","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"131","57","1","Barbacoa Burrito","Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Guacamole, Lettuce","$11.75 ","1180","53","12","0","95","2790","129","25","6","51.5","69","37","51","58","0.59","0.815384615384615","0.6","0","0.316666666666667","1.1625","0.43","1","0.0666666666666667","1.03","0.69","0.37","0.51","0.58"
"132","57","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"133","58","1","Chicken Burrito","Tomatillo-Green Chili Salsa (Medium), Pinto Beans, Rice, Cheese, Sour Cream","$8.49 ","1015","39","16","0","195","2145","107","15.5","5","57","30","32","60","41","0.5075","0.6","0.8","0","0.65","0.89375","0.356666666666667","0.62","0.0555555555555556","1.14","0.3","0.32","0.6","0.41"
"134","58","1","Chips and Tomatillo-Green Chili Salsa","NULL","$2.39 ","590","27","3.5","0","0","670","77","9","6","8.5","5","22","6","9","0.295","0.415384615384615","0.175","0","0","0.279166666666667","0.256666666666667","0.36","0.0666666666666667","0.17","0.05","0.22","0.06","0.09"
"135","59","1","Chicken Burrito","Roasted Chili Corn Salsa (Medium), Rice, Black Beans, Sour Cream, Guacamole","$10.98 ","1210","55","14.5","0","165","2370","127","25.5","8","56.5","30","21","39","49","0.605","0.846153846153846","0.725","0","0.55","0.9875","0.423333333333333","1.02","0.0888888888888889","1.13","0.3","0.21","0.39","0.49"
"136","60","2","Chicken Salad Bowl","Tomatillo Green Chili Salsa, Sour Cream, Cheese, Guacamole","$22.50 ","900","71","23","0","205","1755","29","9.5","15","42.5","59","19","33","17","0.45","1.09230769230769","1.15","0","0.683333333333333","0.73125","0.0966666666666667","0.38","0.166666666666667","0.85","0.59","0.19","0.33","0.17"
"137","61","1","Barbacoa Bowl","Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.75 ","965","52.5","18","0","135","2430","77","24","7","46.5","98","49","40","43","0.4825","0.807692307692308","0.9","0","0.45","1.0125","0.256666666666667","0.96","0.0777777777777778","0.93","0.98","0.49","0.4","0.43"
"138","61","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"139","62","1","Chicken Bowl","Fresh Tomato Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole","$11.25 ","850","50.5","18.5","0","195","1660","53","9.5","8","47.5","48","64","39","24","0.425","0.776923076923077","0.925","0","0.65","0.691666666666667","0.176666666666667","0.38","0.0888888888888889","0.95","0.48","0.64","0.39","0.24"
"140","62","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"141","63","1","Chicken Bowl","Tomatillo Green Chili Salsa, Rice, Sour Cream, Cheese, Guacamole","$11.25 ","810","50","18.5","0","195","1280","44","7.5","3","45.5","29","9","35","20","0.405","0.769230769230769","0.925","0","0.65","0.533333333333333","0.146666666666667","0.3","0.0333333333333333","0.91","0.29","0.09","0.35","0.2"
"142","63","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"143","64","1","Chicken Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce","$11.25 ","860","42","11.5","0","155","1890","75","22.5","7","52.5","79","76","35","36","0.43","0.646153846153846","0.575","0","0.516666666666667","0.7875","0.25","0.9","0.0777777777777778","1.05","0.79","0.76","0.35","0.36"
"144","64","1","Veggie Bowl","Tomatillo Red Chili Salsa, Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce","$11.25 ","520","32.5","8.5","0","30","1665","44","23","7","18","81","79","30","25","0.26","0.5","0.425","0","0.1","0.69375","0.146666666666667","0.92","0.0777777777777778","0.36","0.81","0.79","0.3","0.25"
"145","65","1","Barbacoa Burrito","Tomatillo Red Chili Salsa, Rice, Sour Cream, Cheese, Guacamole","$11.75 ","1120","61","19","0","135","2690","96","13","4","45.5","55","7","54","44","0.56","0.938461538461538","0.95","0","0.45","1.12083333333333","0.32","0.52","0.0444444444444444","0.91","0.55","0.07","0.54","0.44"
"146","65","1","Carnitas Bowl","Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese","$9.25 ","840","37","18","0","135","1855","78.5","17","9","48.5","36","43","40","25","0.42","0.569230769230769","0.9","0","0.45","0.772916666666667","0.261666666666667","0.68","0.1","0.97","0.36","0.43","0.4","0.25"
"147","65","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"148","66","1","Steak Burrito","Tomatillo-Green Chili Salsa (Medium), Rice, Black Beans, Sour Cream, Guacamole","$11.48 ","1160","53","13.5","0","105","2300","117","23","7","52","33","29","40","55","0.58","0.815384615384615","0.675","0","0.35","0.958333333333333","0.39","0.92","0.0777777777777778","1.04","0.33","0.29","0.4","0.55"
"149","67","2","Steak Burrito","Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce","$17.98 ","920","38.5","15","0","135","2105","89","7","4","49.5","79","10","52","39","0.46","0.592307692307692","0.75","0","0.45","0.877083333333333","0.296666666666667","0.28","0.0444444444444444","0.99","0.79","0.1","0.52","0.39"
"150","67","1","Side of Chips","NULL","$1.69 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"151","68","2","Chicken Burrito","Tomatillo Red Chili Salsa, Rice, Black Beans, Sour Cream, Cheese, Lettuce","$17.50 ","1030","40","16","0","195","2355","109","19.5","4","58.5","81","14","57","42","0.515","0.615384615384615","0.8","0","0.65","0.98125","0.363333333333333","0.78","0.0444444444444444","1.17","0.81","0.14","0.57","0.42"
"152","68","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"153","69","1","Chicken Burrito","Tomatillo-Green Chili Salsa (Medium), Pinto Beans, Rice, Cheese, Sour Cream","$8.49 ","1015","39","16","0","195","2145","107","15.5","5","57","30","32","60","41","0.5075","0.6","0.8","0","0.65","0.89375","0.356666666666667","0.62","0.0555555555555556","1.14","0.3","0.32","0.6","0.41"
"154","69","1","Chips and Tomatillo-Green Chili Salsa","NULL","$2.39 ","590","27","3.5","0","0","670","77","9","6","8.5","5","22","6","9","0.295","0.415384615384615","0.175","0","0","0.279166666666667","0.256666666666667","0.36","0.0666666666666667","0.17","0.05","0.22","0.06","0.09"
